transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0000849,3/4/2025,C000150,Other,25-34,Returning,P1045,Cereal,Groceries,Brand 3,1,133.1,10,119.79,Credit Card,Mobile App,North
T0000600,3/5/2025,C004901,Other,18-24,Returning,P1088,Water Bottle,Sports,Brand 1,1,320.59,0,320.59,PayPal,Mobile App,Central
T0000908,3/5/2025,C020849,Female,18-24,Loyal,P1047,Shampoo,Beauty,Brand 2,2,159.3,15,270.81,Cash,Mobile App,North
T0000033,3/9/2025,C022826,Other,55+,VIP,P1037,Rice,Groceries,Brand 1,1,155.78,5,147.99,Debit Card,Online,East
T0000045,3/9/2025,C009067,Male,18-24,Loyal,P1082,Dumbbells,Sports,Brand 1,1,313.53,0,313.53,Debit Card,Mobile App,East
T0000875,3/9/2025,C009082,Male,18-24,Loyal,P1088,Water Bottle,Sports,Brand 1,1,320.59,10,288.53,Cash,In-Store,West
T0000799,3/10/2025,C018090,Female,45-54,Loyal,P1066,Lamp,Home,Brand 3,1,273.63,5,259.95,Debit Card,Online,West
T0000898,3/10/2025,C023875,Female,25-34,New,P1104,Building Blocks,Toys,Brand 2,1,256.74,10,231.07,Debit Card,Online,East
T0000917,3/11/2025,C022637,Male,18-24,New,P1011,Smartwatch,Electronics,Brand 2,1,15.19,10,13.67,PayPal,In-Store,North
T0000223,3/12/2025,C005461,Other,45-54,Loyal,P1078,Yoga Mat,Sports,Brand 3,1,41.65,0,41.65,PayPal,Online,East
T0000358,3/12/2025,C015141,Male,45-54,Returning,P1072,Storage Box,Home,Brand 3,1,103.36,0,103.36,Debit Card,Mobile App,West
T0000722,3/12/2025,C010237,Other,35-44,VIP,P1020,Jeans,Clothing,Brand 2,2,149.16,0,298.32,Gift Card,Online,South
T0000163,3/13/2025,C010241,Other,35-44,Loyal,P1041,Coffee,Groceries,Brand 2,2,65.41,25,98.11,Debit Card,Mobile App,West
T0000280,3/13/2025,C016885,Female,18-24,VIP,P1106,Novel,Books,Brand 1,4,128.4,15,436.56,Credit Card,Online,South
T0000394,3/15/2025,C010306,Male,25-34,Loyal,P1045,Cereal,Groceries,Brand 3,2,133.1,0,266.2,Credit Card,Online,Central
T0000407,3/15/2025,C008913,Other,18-24,Loyal,P1104,Building Blocks,Toys,Brand 2,5,256.74,0,1283.7,Gift Card,Mobile App,North
T0000657,3/16/2025,C009599,Other,25-34,New,P1002,Smartphone,Electronics,Brand 2,1,475.6,5,451.82,Gift Card,In-Store,South
T0000706,3/16/2025,C010598,Other,55+,New,P1100,Doll,Toys,Brand 1,1,58.41,5,55.49,Credit Card,Mobile App,West
T0000336,3/17/2025,C014708,Other,55+,VIP,P1024,Jacket,Clothing,Brand 3,1,186.35,0,186.35,Credit Card,Online,North
T0000109,3/18/2025,C024070,Female,55+,Loyal,P1006,Headphones,Electronics,Brand 3,3,82.22,10,221.99,Credit Card,Online,South
T0000525,3/19/2025,C021684,Other,25-34,VIP,P1013,Bluetooth Speaker,Electronics,Brand 1,1,417.06,0,417.06,Cash,Mobile App,West
T0000325,3/20/2025,C021133,Female,55+,New,P1109,Cookbook,Books,Brand 1,1,118.26,15,100.52,Gift Card,Online,South
T0000224,3/21/2025,C008997,Other,18-24,New,P1079,Football,Sports,Brand 1,1,182.44,0,182.44,PayPal,In-Store,Central
T0000086,3/22/2025,C023955,Other,35-44,Loyal,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,Debit Card,Online,East
T0000830,3/22/2025,C013236,Other,18-24,Returning,P1062,Bedsheet,Home,Brand 2,1,139.32,15,118.42,Credit Card,In-Store,West
T0000181,3/23/2025,C003469,Male,45-54,VIP,P1012,Smartwatch,Electronics,Brand 3,2,485.11,5,921.71,Gift Card,Online,West
T0000663,3/24/2025,C023826,Male,25-34,New,P1092,Puzzle,Toys,Brand 2,3,358.06,0,1074.18,Debit Card,Online,West
T0000973,3/25/2025,C020689,Female,45-54,New,P1118,Children Book,Books,Brand 1,1,97.35,10,87.61,Cash,Online,West
T0000046,3/28/2025,C018078,Other,45-54,New,P1021,Jeans,Clothing,Brand 3,1,307.87,5,292.48,Credit Card,Online,South
T0000111,3/28/2025,C009115,Male,55+,VIP,P1084,Dumbbells,Sports,Brand 3,1,36.46,0,36.46,PayPal,Online,West
T0000827,3/28/2025,C023443,Female,18-24,New,P1117,Textbook,Books,Brand 3,3,402.82,25,906.35,Credit Card,Online,Central
T0000667,3/29/2025,C008100,Other,18-24,Returning,P1050,Moisturizer,Beauty,Brand 2,3,96.5,0,289.5,PayPal,Mobile App,North
T0000726,3/29/2025,C024433,Other,35-44,Returning,P1039,Rice,Groceries,Brand 3,1,343.7,0,343.7,Debit Card,Online,South
T0000743,4/1/2025,C009463,Other,25-34,New,P1040,Coffee,Groceries,Brand 1,1,222.88,0,222.88,Debit Card,Online,North
T0000820,4/1/2025,C011519,Male,35-44,Loyal,P1088,Water Bottle,Sports,Brand 1,1,320.59,0,320.59,Debit Card,Online,North
T0000810,4/2/2025,C012117,Male,35-44,Returning,P1085,Running Shoes,Sports,Brand 1,1,158.94,0,158.94,PayPal,Online,Central
T0000205,4/5/2025,C016822,Male,45-54,New,P1035,Bread,Groceries,Brand 2,1,482.99,15,410.54,Debit Card,In-Store,East
T0000087,4/6/2025,C007991,Female,55+,VIP,P1113,Notebook,Books,Brand 2,2,465.2,0,930.4,Cash,Online,West
T0000332,4/6/2025,C016077,Male,35-44,VIP,P1101,Doll,Toys,Brand 2,1,20.56,0,20.56,PayPal,Online,Central
T0000367,4/6/2025,C020297,Male,35-44,New,P1041,Coffee,Groceries,Brand 2,1,65.41,20,52.33,PayPal,Online,South
T0000537,4/6/2025,C014988,Other,55+,Returning,P1016,T-Shirt,Clothing,Brand 1,1,95.79,5,91,PayPal,Online,Central
T0000647,4/6/2025,C013566,Male,25-34,New,P1067,Cookware Set,Home,Brand 1,1,74.76,0,74.76,Debit Card,Mobile App,South
T0000157,4/7/2025,C016510,Male,55+,New,P1014,Bluetooth Speaker,Electronics,Brand 2,2,110.11,0,220.22,Gift Card,In-Store,West
T0000162,4/7/2025,C007488,Female,35-44,VIP,P1056,Perfume,Beauty,Brand 2,1,461.33,0,461.33,PayPal,In-Store,North
T0000454,4/7/2025,C002416,Male,35-44,New,P1021,Jeans,Clothing,Brand 3,3,307.87,15,785.07,Cash,In-Store,North
T0000766,4/7/2025,C009917,Male,55+,Loyal,P1048,Shampoo,Beauty,Brand 3,1,262.43,0,262.43,Debit Card,Online,East
T0000547,4/8/2025,C003359,Other,55+,Returning,P1046,Shampoo,Beauty,Brand 1,1,332.95,10,299.65,Gift Card,In-Store,South
T0000693,4/8/2025,C014664,Female,18-24,New,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,Cash,Mobile App,North
T0000105,4/9/2025,C002333,Other,25-34,Loyal,P1090,Water Bottle,Sports,Brand 3,1,238.75,0,238.75,Gift Card,Mobile App,South
T0000404,4/9/2025,C020064,Other,18-24,Loyal,P1015,Bluetooth Speaker,Electronics,Brand 3,1,95,0,95,Debit Card,Online,North
T0000408,4/11/2025,C016738,Female,18-24,VIP,P1064,Lamp,Home,Brand 1,1,181.59,0,181.59,Gift Card,Online,East
T0000661,4/11/2025,C020242,Female,35-44,VIP,P1082,Dumbbells,Sports,Brand 1,4,313.53,0,1254.12,Debit Card,In-Store,North
T0000217,4/13/2025,C001212,Female,25-34,New,P1092,Puzzle,Toys,Brand 2,1,358.06,0,358.06,Debit Card,Online,East
T0000363,4/13/2025,C020230,Male,35-44,New,P1046,Shampoo,Beauty,Brand 1,1,332.95,0,332.95,Debit Card,In-Store,North
T0000536,4/13/2025,C006245,Other,35-44,New,P1028,Sneakers,Clothing,Brand 1,1,259.55,0,259.55,PayPal,Online,Central
T0000563,4/15/2025,C023491,Female,18-24,New,P1004,Headphones,Electronics,Brand 1,2,301.34,5,572.55,Credit Card,Online,South
T0000939,4/15/2025,C001180,Male,25-34,Loyal,P1057,Perfume,Beauty,Brand 3,4,48.8,0,195.2,Debit Card,In-Store,West
T0000761,4/16/2025,C017596,Female,45-54,VIP,P1081,Football,Sports,Brand 3,1,432.24,15,367.4,Credit Card,Mobile App,East
T0000076,4/17/2025,C005955,Male,35-44,VIP,P1018,T-Shirt,Clothing,Brand 3,2,264.75,15,450.07,Cash,Online,West
T0000782,4/17/2025,C005597,Female,35-44,Returning,P1062,Bedsheet,Home,Brand 2,2,139.32,15,236.84,Gift Card,Online,West
T0000030,4/18/2025,C008186,Male,45-54,New,P1036,Bread,Groceries,Brand 3,4,405.16,0,1620.64,Credit Card,Mobile App,Central
T0000189,4/18/2025,C019017,Other,18-24,VIP,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,Gift Card,Mobile App,South
T0000146,4/20/2025,C022973,Female,45-54,New,P1082,Dumbbells,Sports,Brand 1,1,313.53,25,235.15,Debit Card,Online,North
T0000860,4/21/2025,C015027,Female,25-34,Loyal,P1110,Cookbook,Books,Brand 2,4,43.11,0,172.44,Debit Card,In-Store,Central
T0000071,4/22/2025,C013625,Male,25-34,VIP,P1070,Storage Box,Home,Brand 1,2,493.51,30,690.91,PayPal,Mobile App,North
T0000236,4/22/2025,C022286,Other,35-44,Returning,P1058,Sunscreen,Beauty,Brand 1,1,102.01,5,96.91,Gift Card,Mobile App,Central
T0000202,4/25/2025,C006358,Female,55+,VIP,P1040,Coffee,Groceries,Brand 1,4,222.88,15,757.79,PayPal,In-Store,West
T0000587,4/25/2025,C014898,Male,18-24,Loyal,P1050,Moisturizer,Beauty,Brand 2,1,96.5,5,91.67,Credit Card,Mobile App,Central
T0000286,4/27/2025,C024817,Other,25-34,Returning,P1117,Textbook,Books,Brand 3,1,402.82,0,402.82,Gift Card,Online,Central
T0000399,4/27/2025,C002392,Male,55+,New,P1098,Board Game,Toys,Brand 2,1,216.63,25,162.47,Credit Card,In-Store,South
T0000208,4/28/2025,C022809,Male,45-54,VIP,P1037,Rice,Groceries,Brand 1,2,155.78,25,233.67,Gift Card,Online,North
T0000061,4/29/2025,C024116,Male,18-24,Loyal,P1066,Lamp,Home,Brand 3,4,273.63,25,820.89,Gift Card,Mobile App,Central
T0000260,4/30/2025,C008701,Other,55+,Returning,P1077,Yoga Mat,Sports,Brand 2,1,386.78,0,386.78,Credit Card,Mobile App,West
T0000475,5/1/2025,C008801,Female,18-24,Loyal,P1007,Laptop,Electronics,Brand 1,1,33.75,0,33.75,Cash,In-Store,East
T0000557,5/1/2025,C018394,Other,18-24,New,P1068,Cookware Set,Home,Brand 2,1,402.09,0,402.09,Cash,In-Store,South
T0000814,5/2/2025,C024450,Other,25-34,VIP,P1039,Rice,Groceries,Brand 3,1,343.7,0,343.7,PayPal,In-Store,East
T0000035,5/3/2025,C016478,Other,25-34,New,P1075,Towel,Home,Brand 3,1,354.89,0,354.89,Gift Card,Online,South
T0000098,5/5/2025,C014434,Female,25-34,New,P1061,Bedsheet,Home,Brand 1,2,197.4,5,375.06,Cash,In-Store,North
T0000270,5/5/2025,C007012,Male,55+,Loyal,P1096,Toy Car,Toys,Brand 3,2,249.43,0,498.86,Gift Card,Mobile App,East
T0000891,5/5/2025,C001314,Male,55+,New,P1094,Toy Car,Toys,Brand 1,1,282.83,0,282.83,Cash,Online,West
T0000119,5/9/2025,C015474,Male,45-54,Returning,P1054,Lipstick,Beauty,Brand 3,1,447.94,0,447.94,PayPal,Online,Central
T0000609,5/10/2025,C008316,Female,55+,Loyal,P1072,Storage Box,Home,Brand 3,1,103.36,5,98.19,PayPal,Mobile App,South
T0000933,5/11/2025,C016759,Female,25-34,VIP,P1052,Lipstick,Beauty,Brand 1,1,388.69,0,388.69,Credit Card,Online,East
T0000961,5/12/2025,C018345,Female,45-54,New,P1060,Sunscreen,Beauty,Brand 3,3,166.04,0,498.12,Debit Card,Online,East
T0000315,5/15/2025,C023710,Other,45-54,VIP,P1033,Milk,Groceries,Brand 3,3,37.2,5,106.02,Debit Card,Mobile App,East
T0000462,5/15/2025,C021661,Female,18-24,VIP,P1061,Bedsheet,Home,Brand 1,1,197.4,5,187.53,Debit Card,In-Store,West
T0000949,5/15/2025,C003279,Other,25-34,Loyal,P1104,Building Blocks,Toys,Brand 2,1,256.74,20,205.39,PayPal,Mobile App,East
T0000149,5/16/2025,C020174,Female,35-44,New,P1107,Novel,Books,Brand 2,1,208.14,0,208.14,Cash,Online,West
T0000506,5/16/2025,C011772,Male,25-34,VIP,P1044,Cereal,Groceries,Brand 2,2,455.11,0,910.22,Credit Card,Online,South
T0000677,5/16/2025,C006219,Other,25-34,Loyal,P1090,Water Bottle,Sports,Brand 3,3,238.75,0,716.25,Cash,Mobile App,West
T0000684,5/16/2025,C017231,Other,55+,Loyal,P1085,Running Shoes,Sports,Brand 1,1,158.94,5,150.99,Credit Card,In-Store,South
T0000230,5/17/2025,C006560,Male,25-34,New,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,PayPal,Online,West
T0000968,5/17/2025,C017481,Female,18-24,Loyal,P1008,Laptop,Electronics,Brand 2,2,433.76,5,824.14,Gift Card,In-Store,West
T0000476,5/18/2025,C022813,Other,18-24,Returning,P1108,Novel,Books,Brand 3,1,379,0,379,Debit Card,In-Store,West
T0000929,5/18/2025,C022024,Male,45-54,VIP,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,Gift Card,Mobile App,North
T0000147,5/19/2025,C003806,Male,25-34,Returning,P1039,Rice,Groceries,Brand 3,4,343.7,0,1374.8,PayPal,In-Store,East
T0000630,5/19/2025,C018826,Female,45-54,Returning,P1041,Coffee,Groceries,Brand 2,1,65.41,0,65.41,Gift Card,In-Store,West
T0000745,5/20/2025,C007795,Male,55+,VIP,P1113,Notebook,Books,Brand 2,1,465.2,0,465.2,PayPal,In-Store,West
T0000998,5/21/2025,C001337,Female,35-44,VIP,P1115,Textbook,Books,Brand 1,2,318.53,0,637.06,PayPal,In-Store,North
T0000514,5/23/2025,C006806,Other,45-54,Loyal,P1071,Storage Box,Home,Brand 2,2,387.26,5,735.79,Debit Card,Online,North
T0000841,5/24/2025,C019497,Other,25-34,New,P1015,Bluetooth Speaker,Electronics,Brand 3,4,95,10,342,Debit Card,In-Store,East
T0000934,5/24/2025,C007564,Other,25-34,New,P1063,Bedsheet,Home,Brand 3,2,415.23,0,830.46,Credit Card,Mobile App,North
T0000249,5/25/2025,C010111,Female,18-24,New,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,PayPal,Mobile App,West
T0000673,5/26/2025,C002996,Other,55+,Loyal,P1021,Jeans,Clothing,Brand 3,5,307.87,0,1539.35,Credit Card,Online,East
T0000994,5/26/2025,C009208,Other,35-44,VIP,P1017,T-Shirt,Clothing,Brand 2,3,155.6,20,373.44,Cash,In-Store,Central
T0000240,5/29/2025,C021004,Male,55+,Returning,P1012,Smartwatch,Electronics,Brand 3,1,485.11,0,485.11,Debit Card,Mobile App,Central
T0000284,5/29/2025,C023055,Female,18-24,Loyal,P1088,Water Bottle,Sports,Brand 1,1,320.59,0,320.59,Cash,Mobile App,South
T0000567,5/29/2025,C003478,Female,35-44,New,P1046,Shampoo,Beauty,Brand 1,1,332.95,0,332.95,Cash,In-Store,West
T0000729,5/29/2025,C019816,Female,35-44,Returning,P1018,T-Shirt,Clothing,Brand 3,1,264.75,5,251.51,PayPal,In-Store,West
T0000003,6/1/2025,C019727,Male,55+,Returning,P1030,Sneakers,Clothing,Brand 3,1,27.99,0,27.99,Gift Card,In-Store,South
T0000161,6/1/2025,C019839,Female,18-24,New,P1059,Sunscreen,Beauty,Brand 2,1,27.39,30,19.17,Gift Card,Mobile App,South
T0000808,6/1/2025,C002519,Female,35-44,Returning,P1017,T-Shirt,Clothing,Brand 2,1,155.6,20,124.48,Gift Card,In-Store,East
T0000560,6/4/2025,C014601,Female,18-24,Loyal,P1103,Building Blocks,Toys,Brand 1,4,160.61,0,642.44,Debit Card,In-Store,Central
T0001000,6/4/2025,C008939,Other,55+,Returning,P1096,Toy Car,Toys,Brand 3,1,249.43,20,199.54,Gift Card,Online,Central
T0000396,6/5/2025,C006182,Other,45-54,Loyal,P1078,Yoga Mat,Sports,Brand 3,1,41.65,0,41.65,Credit Card,Online,West
T0000643,6/6/2025,C015975,Other,45-54,New,P1087,Running Shoes,Sports,Brand 3,2,366.16,0,732.32,PayPal,Mobile App,East
T0000792,6/6/2025,C013245,Male,35-44,New,P1079,Football,Sports,Brand 1,1,182.44,0,182.44,Cash,Mobile App,North
T0000402,6/7/2025,C006659,Male,55+,Loyal,P1011,Smartwatch,Electronics,Brand 2,3,15.19,10,41.01,PayPal,Mobile App,North
T0000741,6/7/2025,C020057,Male,45-54,VIP,P1094,Toy Car,Toys,Brand 1,1,282.83,0,282.83,Credit Card,Online,East
T0000895,6/7/2025,C001837,Other,35-44,VIP,P1078,Yoga Mat,Sports,Brand 3,1,41.65,0,41.65,Debit Card,Mobile App,West
T0000769,6/12/2025,C022175,Male,25-34,New,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,PayPal,In-Store,Central
T0000023,6/13/2025,C014795,Male,25-34,Returning,P1057,Perfume,Beauty,Brand 3,1,48.8,15,41.48,Credit Card,In-Store,North
T0000221,6/15/2025,C008740,Male,45-54,New,P1048,Shampoo,Beauty,Brand 3,2,262.43,0,524.86,PayPal,Mobile App,South
T0000056,6/16/2025,C017644,Other,25-34,Loyal,P1001,Smartphone,Electronics,Brand 1,2,190.4,0,380.8,PayPal,Online,East
T0000068,6/17/2025,C015880,Other,25-34,Loyal,P1099,Board Game,Toys,Brand 3,1,17.58,0,17.58,PayPal,Online,East
T0000301,6/17/2025,C007244,Female,35-44,Loyal,P1085,Running Shoes,Sports,Brand 1,4,158.94,0,635.76,Credit Card,Mobile App,Central
T0000771,6/17/2025,C021594,Other,35-44,New,P1014,Bluetooth Speaker,Electronics,Brand 2,2,110.11,0,220.22,Gift Card,In-Store,South
T0000534,6/18/2025,C012252,Other,18-24,New,P1071,Storage Box,Home,Brand 2,2,387.26,0,774.52,Debit Card,In-Store,South
T0000101,6/19/2025,C012465,Female,45-54,Loyal,P1029,Sneakers,Clothing,Brand 2,1,298.25,10,268.43,Gift Card,In-Store,East
T0000471,6/19/2025,C013750,Male,45-54,Returning,P1076,Yoga Mat,Sports,Brand 1,3,365.86,30,768.31,Debit Card,Mobile App,Central
T0000192,6/20/2025,C017130,Other,25-34,Loyal,P1057,Perfume,Beauty,Brand 3,1,48.8,15,41.48,Cash,In-Store,West
T0000261,6/20/2025,C020612,Other,55+,VIP,P1022,Jacket,Clothing,Brand 1,1,74.05,0,74.05,Debit Card,Mobile App,South
T0000095,6/21/2025,C019556,Female,18-24,Returning,P1098,Board Game,Toys,Brand 2,2,216.63,0,433.26,Cash,Online,East
T0000303,6/21/2025,C010445,Other,45-54,VIP,P1101,Doll,Toys,Brand 2,1,20.56,15,17.48,Debit Card,In-Store,West
T0000899,6/21/2025,C010991,Male,55+,VIP,P1061,Bedsheet,Home,Brand 1,3,197.4,0,592.2,Credit Card,Online,West
T0000754,6/22/2025,C018847,Other,35-44,Returning,P1034,Bread,Groceries,Brand 1,1,474.7,0,474.7,Gift Card,Mobile App,West
T0000913,6/22/2025,C017436,Other,55+,New,P1089,Water Bottle,Sports,Brand 2,2,444.17,0,888.34,PayPal,In-Store,North
T0000199,6/23/2025,C001237,Other,35-44,Returning,P1107,Novel,Books,Brand 2,1,208.14,15,176.92,Gift Card,In-Store,South
T0000752,6/23/2025,C013559,Other,25-34,Returning,P1043,Cereal,Groceries,Brand 1,1,22.02,25,16.52,Gift Card,Online,North
T0000876,6/23/2025,C004021,Female,55+,Loyal,P1065,Lamp,Home,Brand 2,2,144.06,0,288.12,PayPal,Mobile App,East
T0000893,6/23/2025,C007280,Female,25-34,New,P1075,Towel,Home,Brand 3,2,354.89,0,709.78,Credit Card,Mobile App,West
T0000022,6/24/2025,C019877,Female,25-34,Returning,P1034,Bread,Groceries,Brand 1,2,474.7,0,949.4,Cash,In-Store,East
T0000203,6/24/2025,C013719,Male,25-34,Returning,P1065,Lamp,Home,Brand 2,2,144.06,0,288.12,Cash,Online,West
T0000287,6/24/2025,C023062,Female,18-24,New,P1058,Sunscreen,Beauty,Brand 1,1,102.01,0,102.01,Credit Card,Mobile App,Central
T0000016,6/25/2025,C008239,Other,18-24,New,P1060,Sunscreen,Beauty,Brand 3,3,166.04,0,498.12,Gift Card,In-Store,East
T0000019,6/27/2025,C000019,Other,35-44,VIP,P1070,Storage Box,Home,Brand 1,2,493.51,10,888.32,Credit Card,Online,East
T0000092,6/27/2025,C011265,Female,55+,Loyal,P1071,Storage Box,Home,Brand 2,1,387.26,5,367.9,Cash,Mobile App,West
T0000171,6/27/2025,C007050,Female,45-54,VIP,P1012,Smartwatch,Electronics,Brand 3,1,485.11,5,460.85,Cash,Online,East
T0000503,6/27/2025,C006245,Male,18-24,Returning,P1097,Board Game,Toys,Brand 1,2,263.75,0,527.5,Debit Card,Mobile App,East
T0000815,6/27/2025,C014246,Male,35-44,VIP,P1019,Jeans,Clothing,Brand 1,2,218.81,0,437.62,PayPal,Mobile App,East
T0000601,6/28/2025,C016494,Male,18-24,VIP,P1005,Headphones,Electronics,Brand 2,1,82.23,0,82.23,Debit Card,Mobile App,Central
T0000265,6/29/2025,C011218,Other,35-44,Loyal,P1117,Textbook,Books,Brand 3,2,402.82,0,805.64,Gift Card,In-Store,South
T0000836,6/30/2025,C014723,Male,18-24,Loyal,P1064,Lamp,Home,Brand 1,1,181.59,10,163.43,Credit Card,In-Store,North
T0000888,6/30/2025,C009882,Male,18-24,VIP,P1021,Jeans,Clothing,Brand 3,1,307.87,10,277.08,PayPal,Online,West
T0000275,7/1/2025,C024206,Other,18-24,Returning,P1030,Sneakers,Clothing,Brand 3,1,27.99,0,27.99,PayPal,Online,North
T0000493,7/1/2025,C020917,Female,35-44,Loyal,P1088,Water Bottle,Sports,Brand 1,5,320.59,0,1602.95,Debit Card,Mobile App,Central
T0000832,7/1/2025,C011144,Male,45-54,Loyal,P1047,Shampoo,Beauty,Brand 2,1,159.3,5,151.34,Debit Card,Online,Central
T0000211,7/2/2025,C000539,Other,55+,Returning,P1077,Yoga Mat,Sports,Brand 2,4,386.78,5,1469.76,Debit Card,In-Store,West
T0000951,7/2/2025,C007015,Female,35-44,New,P1108,Novel,Books,Brand 3,4,379,0,1516,Cash,Mobile App,West
T0000144,7/3/2025,C004050,Female,35-44,Loyal,P1034,Bread,Groceries,Brand 1,1,474.7,0,474.7,Gift Card,In-Store,East
T0000304,7/4/2025,C015517,Male,25-34,Loyal,P1024,Jacket,Clothing,Brand 3,1,186.35,10,167.72,Debit Card,In-Store,North
T0000370,7/4/2025,C009460,Male,45-54,VIP,P1029,Sneakers,Clothing,Brand 2,1,298.25,0,298.25,Gift Card,Mobile App,North
T0000026,7/6/2025,C004336,Other,55+,VIP,P1028,Sneakers,Clothing,Brand 1,2,259.55,0,519.1,Debit Card,In-Store,West
T0000078,7/6/2025,C001707,Female,25-34,New,P1003,Smartphone,Electronics,Brand 3,1,367.34,0,367.34,Credit Card,Online,South
T0000141,7/6/2025,C011989,Other,55+,Loyal,P1101,Doll,Toys,Brand 2,1,20.56,20,16.45,Debit Card,In-Store,West
T0000582,7/6/2025,C015470,Other,25-34,Loyal,P1070,Storage Box,Home,Brand 1,1,493.51,0,493.51,PayPal,Online,Central
T0000701,7/6/2025,C018512,Male,35-44,Returning,P1041,Coffee,Groceries,Brand 2,1,65.41,20,52.33,Debit Card,Online,West
T0000458,7/7/2025,C008693,Other,35-44,Loyal,P1093,Puzzle,Toys,Brand 3,1,381.59,5,362.51,Debit Card,Online,North
T0000128,7/8/2025,C001177,Other,18-24,Returning,P1112,Notebook,Books,Brand 1,1,84.8,0,84.8,Cash,Online,North
T0000417,7/8/2025,C011352,Other,18-24,Loyal,P1030,Sneakers,Clothing,Brand 3,1,27.99,20,22.39,Credit Card,Mobile App,West
T0000465,7/8/2025,C013566,Other,25-34,New,P1104,Building Blocks,Toys,Brand 2,3,256.74,0,770.22,PayPal,Mobile App,West
T0000327,7/10/2025,C018466,Other,18-24,Returning,P1116,Textbook,Books,Brand 2,1,436.37,0,436.37,Cash,Online,South
T0000296,7/11/2025,C013898,Other,45-54,Returning,P1087,Running Shoes,Sports,Brand 3,2,366.16,0,732.32,Debit Card,In-Store,East
T0000002,7/12/2025,C002849,Other,45-54,New,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,Credit Card,Online,South
T0000569,7/12/2025,C009666,Other,25-34,Loyal,P1102,Doll,Toys,Brand 3,1,320.02,0,320.02,Cash,Online,Central
T0000073,7/13/2025,C019768,Male,45-54,Returning,P1069,Cookware Set,Home,Brand 3,3,41.9,10,113.13,Cash,In-Store,West
T0000571,7/14/2025,C002790,Female,25-34,Loyal,P1069,Cookware Set,Home,Brand 3,1,41.9,10,37.71,Debit Card,In-Store,Central
T0000067,7/15/2025,C014612,Male,45-54,VIP,P1055,Perfume,Beauty,Brand 1,3,300.96,0,902.88,Cash,Online,East
T0000669,7/16/2025,C017070,Male,35-44,VIP,P1096,Toy Car,Toys,Brand 3,2,249.43,5,473.92,Cash,Online,East
T0000254,7/17/2025,C009166,Other,55+,New,P1058,Sunscreen,Beauty,Brand 1,1,102.01,10,91.81,Debit Card,Online,West
T0000751,7/17/2025,C002128,Female,45-54,Returning,P1108,Novel,Books,Brand 3,1,379,0,379,Credit Card,Mobile App,East
T0000234,7/18/2025,C004253,Other,18-24,New,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,Cash,In-Store,West
T0000024,7/21/2025,C007541,Other,25-34,New,P1076,Yoga Mat,Sports,Brand 1,1,365.86,0,365.86,Credit Card,Mobile App,North
T0000337,7/21/2025,C003050,Other,55+,Loyal,P1046,Shampoo,Beauty,Brand 1,1,332.95,5,316.3,PayPal,Online,East
T0000626,7/21/2025,C005849,Female,35-44,Loyal,P1010,Smartwatch,Electronics,Brand 1,5,355.5,0,1777.5,Debit Card,Mobile App,East
T0000941,7/21/2025,C022459,Other,55+,VIP,P1085,Running Shoes,Sports,Brand 1,1,158.94,0,158.94,PayPal,Mobile App,South
T0000570,7/22/2025,C004633,Male,18-24,New,P1112,Notebook,Books,Brand 1,1,84.8,0,84.8,Gift Card,Mobile App,West
T0000552,7/23/2025,C008659,Male,25-34,Loyal,P1036,Bread,Groceries,Brand 3,1,405.16,25,303.87,Credit Card,In-Store,West
T0000526,7/25/2025,C020084,Male,18-24,Returning,P1020,Jeans,Clothing,Brand 2,2,149.16,30,208.82,Gift Card,In-Store,West
T0000686,7/25/2025,C024363,Female,35-44,New,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,Gift Card,In-Store,Central
T0000689,7/25/2025,C013605,Other,18-24,Loyal,P1072,Storage Box,Home,Brand 3,2,103.36,0,206.72,PayPal,Mobile App,West
T0000196,7/26/2025,C012344,Other,35-44,Returning,P1040,Coffee,Groceries,Brand 1,2,222.88,0,445.76,Gift Card,Online,West
T0000902,7/26/2025,C024244,Female,25-34,New,P1064,Lamp,Home,Brand 1,2,181.59,0,363.18,Credit Card,Online,East
T0000641,7/27/2025,C018268,Female,35-44,New,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,PayPal,Online,East
T0000658,7/28/2025,C014324,Female,25-34,Returning,P1053,Lipstick,Beauty,Brand 2,1,470.05,0,470.05,PayPal,In-Store,South
T0000897,7/28/2025,C002871,Male,45-54,VIP,P1112,Notebook,Books,Brand 1,5,84.8,0,424,PayPal,In-Store,South
